Month,Day,Hour,Beam,Diffuse,Plane of Array Irradiance (W/m^2),DC Array Output (W),AC System Output (W),,
10,21,17,28,58,58.99,42.594,36.692,,
10,21,18,0,0,0,0,0,,
10,21,19,0,0,0,0,0,,
10,21,20,0,0,0,0,0,,
10,21,21,0,0,0,0,0,,
10,21,22,0,0,0,0,0,,
10,21,23,0,0,0,0,0,,
10,22,0,0,0,0,0,0,,
10,22,1,0,0,0,0,0,,
10,22,2,0,0,0,0,0,,
10,22,3,0,0,0,0,0,,
10,22,4,0,0,0,0,0,,
10,22,5,0,0,0,0,0,,
10,22,6,0,0,0,0,0,,
10,22,7,156,89,138.657,98.232,91.184,,
10,22,8,458,151,390.927,274.728,263.282,,
10,22,9,602,186,601.146,414.281,398.538,,
10,22,10,692,211,767.452,503.974,485.086,,
10,22,11,729,211,837.613,540.703,520.442,,
10,22,12,739,226,855.715,548.821,528.249,,
10,22,13,723,221,786.622,508.298,489.251,,
10,22,14,648,207,631.406,415.483,399.7,,
10,22,15,591,182,464.917,311.409,298.904,,
10,22,16,372,153,251.896,165.696,157.104,,
10,22,17,65,63,66.321,46.812,40.827,,
10,22,18,0,0,0,0,0,,
10,22,19,0,0,0,0,0,,
10,22,20,0,0,0,0,0,,
10,22,21,0,0,0,0,0,,
10,22,22,0,0,0,0,0,,
10,22,23,0,0,0,0,0,,
10,23,0,0,0,0,0,0,,
10,23,1,0,0,0,0,0,,
10,23,2,0,0,0,0,0,,
10,23,3,0,0,0,0,0,,
10,23,4,0,0,0,0,0,,
10,23,5,0,0,0,0,0,,
10,23,6,0,0,0,0,0,,
10,23,7,153,88,136.41,96.909,89.889,,
10,23,8,455,151,388.334,273.306,261.9,,
10,23,9,609,188,606.416,417.727,401.868,,
10,23,10,685,210,758.887,509.301,490.217,,
10,23,11,722,222,840.405,555.234,534.415,,
10,23,12,733,225,847.279,557.56,536.651,,
10,23,13,717,220,778.621,515.866,496.539,,
10,23,14,629,219,628.962,422.441,406.424,,
10,23,15,585,181,459.259,310.728,298.243,,
10,23,16,348,154,245.525,163.175,154.644,,
10,23,17,45,59,60.674,43.463,37.544,,
10,23,18,0,0,0,0,0,,
10,23,19,0,0,0,0,0,,
10,23,20,0,0,0,0,0,,
10,23,21,0,0,0,0,0,,
10,23,22,0,0,0,0,0,,
10,23,23,0,0,0,0,0,,
10,24,0,0,0,0,0,0,,
10,24,1,0,0,0,0,0,,
10,24,2,0,0,0,0,0,,
10,24,3,0,0,0,0,0,,
10,24,4,0,0,0,0,0,,
10,24,5,0,0,0,0,0,,
10,24,6,0,0,0,0,0,,
10,24,7,119,90,127.42,90.558,83.675,,
10,24,8,434,155,380.391,263.788,252.649,,
10,24,9,605,178,592.103,400.218,384.941,,
10,24,10,680,203,745.944,490.951,472.538,,
10,24,11,723,213,830.059,536.413,516.314,,
10,24,12,734,225,845.804,525.336,505.656,,
10,24,13,718,220,777.101,486.455,468.205,,
10,24,14,671,196,631.224,402.556,387.202,,
10,24,15,583,180,455.552,293.594,281.61,,
10,24,16,381,149,248.141,161.266,152.781,,
10,24,17,41,58,59.147,42.289,36.393,,
10,24,18,0,0,0,0,0,,
10,24,19,0,0,0,0,0,,
10,24,20,0,0,0,0,0,,
10,24,21,0,0,0,0,0,,
10,24,22,0,0,0,0,0,,
10,24,23,0,0,0,0,0,,
10,25,0,0,0,0,0,0,,
10,25,1,0,0,0,0,0,,
10,25,2,0,0,0,0,0,,
10,25,3,0,0,0,0,0,,
10,25,4,0,0,0,0,0,,
10,25,5,0,0,0,0,0,,
10,25,6,0,0,0,0,0,,
10,25,7,163,87,137.934,95.92,88.921,,
10,25,8,453,146,380.211,258.137,247.154,,
10,25,9,586,184,583.565,383.694,368.954,,
10,25,10,660,206,731.082,466.857,449.307,,
10,25,11,696,217,808.889,507.391,488.378,,
10,25,12,705,220,814.046,525.308,505.629,,
10,25,13,689,215,747.406,486.395,468.147,,
10,25,14,643,201,616.059,413.701,397.977,,
10,25,15,557,176,437.613,294.348,282.341,,
10,25,16,402,133,236.507,153.874,145.564,,
10,25,17,50,57,58.607,41.796,35.91,,
10,25,18,0,0,0,0,0,,
10,25,19,0,0,0,0,0,,
10,25,20,0,0,0,0,0,,
10,25,21,0,0,0,0,0,,
10,25,22,0,0,0,0,0,,
10,25,23,0,0,0,0,0,,
10,26,0,0,0,0,0,0,,
10,26,1,0,0,0,0,0,,
10,26,2,0,0,0,0,0,,
10,26,3,0,0,0,0,0,,
10,26,4,0,0,0,0,0,,
10,26,5,0,0,0,0,0,,
10,26,6,0,0,0,0,0,,
10,26,7,159,86,135.363,93.946,86.991,,
10,26,8,443,145,373.001,253.88,243.014,,
10,26,9,577,182,573.904,378.155,363.594,,
10,26,10,652,204,720.835,461.257,443.904,,
10,26,11,689,216,799.826,502.132,483.312,,
10,26,12,699,219,805.784,520.249,500.759,,
10,26,13,683,214,739.609,490.875,472.465,,
10,26,14,637,200,609.223,408.832,393.27,,
10,26,15,550,175,431.721,292.092,280.151,,
10,26,16,291,163,237.149,159.338,150.899,,
10,26,17,5,47,46.261,34.254,28.514,,
10,26,18,0,0,0,0,0,,
10,26,19,0,0,0,0,0,,
10,26,20,0,0,0,0,0,,
10,26,21,0,0,0,0,0,,
10,26,22,0,0,0,0,0,,
10,26,23,0,0,0,0,0,,
10,27,0,0,0,0,0,0,,
10,27,1,0,0,0,0,0,,
10,27,2,0,0,0,0,0,,
10,27,3,0,0,0,0,0,,
10,27,4,0,0,0,0,0,,
10,27,5,0,0,0,0,0,,
10,27,6,0,0,0,0,0,,
10,27,7,156,86,134.112,93.031,86.095,,
10,27,8,441,144,369.924,250.337,239.567,,
10,27,9,576,182,571.688,374.755,360.302,,
10,27,10,651,204,718.152,456.617,439.427,,
10,27,11,676,222,792.737,494.885,476.33,,
10,27,12,700,219,804.419,499.452,480.73,,
10,27,13,684,214,738.23,477.113,459.198,,
10,27,14,639,200,608.562,398.638,383.413,,
10,27,15,534,183,430.722,283.776,272.074,,
10,27,16,397,131,231.121,147.693,139.53,,
10,27,17,29,53,52.929,38.083,32.27,,
10,27,18,0,0,0,0,0,,
10,27,19,0,0,0,0,0,,
10,27,20,0,0,0,0,0,,
10,27,21,0,0,0,0,0,,
10,27,22,0,0,0,0,0,,
10,27,23,0,0,0,0,0,,
10,28,0,0,0,0,0,0,,
10,28,1,0,0,0,0,0,,
10,28,2,0,0,0,0,0,,
10,28,3,0,0,0,0,0,,
10,28,4,0,0,0,0,0,,
10,28,5,0,0,0,0,0,,
10,28,6,0,0,0,0,0,,
10,28,7,106,86,118.471,84.762,78.002,,
10,28,8,417,163,375.624,263.258,252.133,,
10,28,9,597,185,587.287,402.311,386.964,,
10,28,10,676,208,739.924,494.638,476.091,,
10,28,11,717,220,823.151,540.625,520.367,,
10,28,12,729,224,831.385,542.552,522.22,,
10,28,13,634,261,744.934,496.239,477.635,,
10,28,14,432,290,564.912,382.97,368.253,,
10,28,15,526,185,427.53,287.189,275.389,,
10,28,16,352,155,242.875,159.391,150.95,,
10,28,17,0,31,30.626,22.718,17.197,,
10,28,18,0,0,0,0,0,,
10,28,19,0,0,0,0,0,,
10,28,20,0,0,0,0,0,,
10,28,21,0,0,0,0,0,,
10,28,22,0,0,0,0,0,,
10,28,23,0,0,0,0,0,,
10,29,0,0,0,0,0,0,,
10,29,1,0,0,0,0,0,,
10,29,2,0,0,0,0,0,,
10,29,3,0,0,0,0,0,,
10,29,4,0,0,0,0,0,,
10,29,5,0,0,0,0,0,,
10,29,6,0,0,0,0,0,,
10,29,7,27,74,82.214,61.202,54.929,,
10,29,8,181,192,283.849,204.954,195.386,,
10,29,9,336,267,492.5,344.842,331.327,,
10,29,10,616,240,722.905,487.013,468.743,,
10,29,11,675,238,803.747,538.709,518.524,,
10,29,12,610,271,777.331,520.335,500.841,,
10,29,13,339,375,632.713,429.854,413.586,,
10,29,14,67,299,341.438,240.313,229.815,,
10,29,15,290,255,387.914,268.078,256.819,,
10,29,16,259,156,220.014,147.857,139.689,,
10,29,17,6,45,44.12,32.501,26.795,,
10,29,18,0,0,0,0,0,,
10,29,19,0,0,0,0,0,,
10,29,20,0,0,0,0,0,,
10,29,21,0,0,0,0,0,,
10,29,22,0,0,0,0,0,,
10,29,23,0,0,0,0,0,,
10,30,0,0,0,0,0,0,,
10,30,1,0,0,0,0,0,,
10,30,2,0,0,0,0,0,,
10,30,3,0,0,0,0,0,,
10,30,4,0,0,0,0,0,,
10,30,5,0,0,0,0,0,,
10,30,6,0,0,0,0,0,,
10,30,7,127,82,120.363,85.326,78.554,,
10,30,8,429,150,366.639,257.156,246.2,,
10,30,9,583,181,570.674,386.888,372.046,,
10,30,10,657,213,726.113,477.543,459.613,,
10,30,11,715,211,808.077,521.477,501.941,,
10,30,12,722,217,814.051,522.766,503.181,,
10,30,13,687,219,739.165,487.913,469.61,,
10,30,14,638,202,604.249,403.225,387.848,,
10,30,15,538,179,424.123,285.35,273.602,,
10,30,16,331,149,230.008,151.736,143.477,,
10,30,17,18,48,47.074,34.359,28.617,,
10,30,18,0,0,0,0,0,,
10,30,19,0,0,0,0,0,,
10,30,20,0,0,0,0,0,,
10,30,21,0,0,0,0,0,,
10,30,22,0,0,0,0,0,,
10,30,23,0,0,0,0,0,,
10,31,0,0,0,0,0,0,,
10,31,1,0,0,0,0,0,,
10,31,2,0,0,0,0,0,,
10,31,3,0,0,0,0,0,,
10,31,4,0,0,0,0,0,,
10,31,5,0,0,0,0,0,,
10,31,6,0,0,0,0,0,,
10,31,7,140,82,123.984,87.578,80.759,,
10,31,8,426,150,364.061,255.548,244.636,,
10,31,9,580,181,567.07,385.126,370.34,,
10,31,10,667,208,726.953,478.688,460.717,,
10,31,11,712,213,805.387,520.331,500.838,,
10,31,12,745,226,839.766,537.315,517.183,,
10,31,13,728,220,769.004,495.505,476.927,,
10,31,14,628,212,606.138,404.585,389.163,,
10,31,15,513,190,422.374,282.87,271.193,,
10,31,16,268,159,223.959,149.733,141.522,,
10,31,17,0,35,34.27,25.513,19.94,,
10,31,18,0,0,0,0,0,,
10,31,19,0,0,0,0,0,,
10,31,20,0,0,0,0,0,,
10,31,21,0,0,0,0,0,,
10,31,22,0,0,0,0,0,,
10,31,23,0,0,0,0,0,,
11,1,0,0,0,0,0,0,,
11,1,1,0,0,0,0,0,,
11,1,2,0,0,0,0,0,,
11,1,3,0,0,0,0,0,,
11,1,4,0,0,0,0,0,,
11,1,5,0,0,0,0,0,,
11,1,6,0,0,0,0,0,,
11,1,7,222,73,139.085,95.557,88.567,,
11,1,8,468,139,372.987,261.96,250.871,,
11,1,9,604,176,576.368,399.542,384.287,,
11,1,10,680,198,725.054,493.427,474.925,,
11,1,11,718,209,804.18,533.499,513.511,,
11,1,12,728,212,809.523,534.465,514.44,,
11,1,13,712,207,741.806,492.203,473.745,,
11,1,14,667,193,609.728,408.08,392.543,,
11,1,15,579,168,428.772,286.181,274.409,,
11,1,16,420,126,226.843,145.223,137.117,,
11,1,17,37,50,49.716,35.65,29.884,,
11,1,18,0,0,0,0,0,,
11,1,19,0,0,0,0,0,,
11,1,20,0,0,0,0,0,,
11,1,21,0,0,0,0,0,,
11,1,22,0,0,0,0,0,,
11,1,23,0,0,0,0,0,,
11,2,0,0,0,0,0,0,,
11,2,1,0,0,0,0,0,,
11,2,2,0,0,0,0,0,,
11,2,3,0,0,0,0,0,,
11,2,4,0,0,0,0,0,,
11,2,5,0,0,0,0,0,,
11,2,6,0,0,0,0,0,,
11,2,7,219,72,136.702,93.819,86.866,,
11,2,8,464,138,368.806,258.735,247.735,,
11,2,9,600,175,571.041,396.076,380.934,,
11,2,10,674,197,717.404,483.369,465.23,,
11,2,11,711,208,795.206,528.053,508.271,,
11,2,12,720,210,798.758,517.26,497.881,,
11,2,13,703,205,730.966,461.805,444.433,,
11,2,14,656,192,600.032,395.439,380.318,,
11,2,15,567,167,420.935,277.749,266.218,,
11,2,16,408,124,221.059,140.673,132.674,,
11,2,17,32,49,48.323,34.766,29.016,,
11,2,18,0,0,0,0,0,,
11,2,19,0,0,0,0,0,,
11,2,20,0,0,0,0,0,,
11,2,21,0,0,0,0,0,,
11,2,22,0,0,0,0,0,,
11,2,23,0,0,0,0,0,,
11,3,0,0,0,0,0,0,,
11,3,1,0,0,0,0,0,,
11,3,2,0,0,0,0,0,,
11,3,3,0,0,0,0,0,,
11,3,4,0,0,0,0,0,,
11,3,5,0,0,0,0,0,,
11,3,6,0,0,0,0,0,,
11,3,7,208,71,131.98,90.176,83.301,,
11,3,8,452,136,359.676,248.984,238.251,,
11,3,9,588,173,559.469,380.868,366.219,,
11,3,10,664,195,705.711,456.383,439.201,,
11,3,11,703,206,784.457,497.733,479.074,,
11,3,12,713,209,789.875,498.286,479.607,,
11,3,13,536,289,688.455,440.329,423.703,,
11,3,14,652,191,594.765,393.82,378.752,,
11,3,15,564,166,417.202,275.953,264.472,,
11,3,16,405,123,218.478,136.965,129.051,,
11,3,17,0,20,19.939,14.82,9.447,,
11,3,18,0,0,0,0,0,,
11,3,19,0,0,0,0,0,,
11,3,20,0,0,0,0,0,,
11,3,21,0,0,0,0,0,,
11,3,22,0,0,0,0,0,,
11,3,23,0,0,0,0,0,,
11,4,0,0,0,0,0,0,,
11,4,1,0,0,0,0,0,,
11,4,2,0,0,0,0,0,,
11,4,3,0,0,0,0,0,,
11,4,4,0,0,0,0,0,,
11,4,5,0,0,0,0,0,,
11,4,6,0,0,0,0,0,,
11,4,7,209,70,130.794,89.106,82.254,,
11,4,8,455,137,360.981,251.351,240.554,,
11,4,9,592,174,561.428,386.358,371.532,,
11,4,10,667,195,706.035,476.613,458.716,,
11,4,11,705,207,784.963,511.841,492.664,,
11,4,12,715,209,789.357,511.557,492.39,,
11,4,13,698,204,722.175,456.136,438.963,,
11,4,14,651,191,592.405,379.167,364.573,,
11,4,15,562,166,414.962,267.055,255.825,,
11,4,16,402,123,216.939,137.841,129.907,,
11,4,17,25,46,44.942,32.486,26.78,,
11,4,18,0,0,0,0,0,,
11,4,19,0,0,0,0,0,,
11,4,20,0,0,0,0,0,,
11,4,21,0,0,0,0,0,,
11,4,22,0,0,0,0,0,,
11,4,23,0,0,0,0,0,,
11,5,0,0,0,0,0,0,,
11,5,1,0,0,0,0,0,,
11,5,2,0,0,0,0,0,,
11,5,3,0,0,0,0,0,,
11,5,4,0,0,0,0,0,,
11,5,5,0,0,0,0,0,,
11,5,6,0,0,0,0,0,,
11,5,7,202,69,127.289,87.066,80.257,,
11,5,8,447,135,353.876,247.888,237.185,,
11,5,9,584,172,552.539,380.481,365.845,,
11,5,10,660,194,697.711,470.856,453.164,,
11,5,11,698,206,776.116,515.971,496.64,,
11,5,12,709,209,782.377,507.03,488.03,,
11,5,13,693,204,716.496,452.579,435.53,,
11,5,14,647,190,587.243,375.681,361.199,,
11,5,15,558,165,410.889,264.237,253.085,,
11,5,16,235,161,215.446,143.983,135.906,,
11,5,17,0,26,25.64,19.044,13.593,,
11,5,18,0,0,0,0,0,,
11,5,19,0,0,0,0,0,,
11,5,20,0,0,0,0,0,,
11,5,21,0,0,0,0,0,,
11,5,22,0,0,0,0,0,,
11,5,23,0,0,0,0,0,,
11,6,0,0,0,0,0,0,,
11,6,1,0,0,0,0,0,,
11,6,2,0,0,0,0,0,,
11,6,3,0,0,0,0,0,,
11,6,4,0,0,0,0,0,,
11,6,5,0,0,0,0,0,,
11,6,6,0,0,0,0,0,,
11,6,7,199,68,124.956,84.774,78.014,,
11,6,8,446,135,352.213,242.8,232.235,,
11,6,9,584,172,550.878,373.541,359.127,,
11,6,10,661,194,696.51,461.865,444.491,,
11,6,11,700,206,775.646,490.636,472.235,,
11,6,12,710,209,781.095,491.08,472.662,,
11,6,13,695,204,716.033,453.158,436.089,,
11,6,14,648,190,586.197,376.313,361.81,,
11,6,15,559,165,410.063,270.679,259.347,,
11,6,16,398,122,213.448,135.807,127.92,,
11,6,17,18,43,41.65,30.343,24.678,,
11,6,18,0,0,0,0,0,,
11,6,19,0,0,0,0,0,,
11,6,20,0,0,0,0,0,,
11,6,21,0,0,0,0,0,,
11,6,22,0,0,0,0,0,,
11,6,23,0,0,0,0,0,,
11,7,0,0,0,0,0,0,,
11,7,1,0,0,0,0,0,,
11,7,2,0,0,0,0,0,,
11,7,3,0,0,0,0,0,,
11,7,4,0,0,0,0,0,,
11,7,5,0,0,0,0,0,,
11,7,6,0,0,0,0,0,,
11,7,7,119,77,110.777,77.749,71.136,,
11,7,8,448,135,352,243.103,232.531,,
11,7,9,587,173,552.151,375.222,360.754,,
11,7,10,664,195,697.822,451.059,434.062,,
11,7,11,703,206,775.987,492.559,474.088,,
11,7,12,714,209,782.238,493.905,475.385,,
11,7,13,698,204,716.325,455.364,438.218,,
11,7,14,652,190,587.01,377.994,363.437,,
11,7,15,563,165,410.581,271.599,260.241,,
11,7,16,267,157,217.857,145.007,136.907,,
11,7,17,0,33,32.069,23.876,18.334,,
11,7,18,0,0,0,0,0,,
11,7,19,0,0,0,0,0,,
11,7,20,0,0,0,0,0,,
11,7,21,0,0,0,0,0,,
11,7,22,0,0,0,0,0,,
11,7,23,0,0,0,0,0,,
11,8,0,0,0,0,0,0,,
11,8,1,0,0,0,0,0,,
11,8,2,0,0,0,0,0,,
11,8,3,0,0,0,0,0,,
11,8,4,0,0,0,0,0,,
11,8,5,0,0,0,0,0,,
11,8,6,0,0,0,0,0,,
11,8,7,143,75,115.247,80.212,73.548,,
11,8,8,454,135,353.697,246.198,235.542,,
11,8,9,595,174,556.619,377.965,363.41,,
11,8,10,674,196,704.399,466.563,449.023,,
11,8,11,714,207,783.788,509.972,490.863,,
11,8,12,725,211,790.982,511.872,492.694,,
11,8,13,710,206,725.217,471.955,454.225,,
11,8,14,663,192,594.089,390.662,375.697,,
11,8,15,572,166,414.292,272.296,260.919,,
11,8,16,408,123,215.275,137.187,129.268,,
11,8,17,13,41,39.406,28.842,23.206,,
11,8,18,0,0,0,0,0,,
11,8,19,0,0,0,0,0,,
11,8,20,0,0,0,0,0,,
11,8,21,0,0,0,0,0,,
11,8,22,0,0,0,0,0,,
11,8,23,0,0,0,0,0,,
11,9,0,0,0,0,0,0,,
11,9,1,0,0,0,0,0,,
11,9,2,0,0,0,0,0,,
11,9,3,0,0,0,0,0,,
11,9,4,0,0,0,0,0,,
11,9,5,0,0,0,0,0,,
11,9,6,0,0,0,0,0,,
11,9,7,137,74,112.227,78.983,72.344,,
11,9,8,463,136,357.791,251.651,240.846,,
11,9,9,605,175,562.318,391.127,376.146,,
11,9,10,684,197,710.923,479.293,461.301,,
11,9,11,723,209,790.929,524.466,504.818,,
11,9,12,734,212,797.096,525.242,505.565,,
11,9,13,717,207,729.436,482.295,464.195,,
11,9,14,670,193,597.74,398.02,382.814,,
11,9,15,580,167,417.574,276.653,265.153,,
11,9,16,246,172,227.222,152.32,144.048,,
11,9,17,0,11,11,8.183,2.933,,
11,9,18,0,0,0,0,0,,
11,9,19,0,0,0,0,0,,
11,9,20,0,0,0,0,0,,
11,9,21,0,0,0,0,0,,
11,9,22,0,0,0,0,0,,
11,9,23,0,0,0,0,0,,
11,10,0,0,0,0,0,0,,
11,10,1,0,0,0,0,0,,
11,10,2,0,0,0,0,0,,
11,10,3,0,0,0,0,0,,
11,10,4,0,0,0,0,0,,
11,10,5,0,0,0,0,0,,
11,10,6,0,0,0,0,0,,
11,10,7,151,74,115.765,81.32,74.633,,
11,10,8,469,137,360.403,254.005,243.136,,
11,10,9,613,176,566.685,394.862,379.76,,
11,10,10,693,198,716.647,488.495,470.171,,
11,10,11,732,210,797.035,535.444,515.382,,
11,10,12,743,213,803.188,529.798,509.95,,
11,10,13,726,208,735.109,486.643,468.386,,
11,10,14,678,194,602.002,401.258,385.946,,
11,10,15,585,168,419.577,278.071,266.531,,
11,10,16,418,124,217.163,138.292,130.347,,
11,10,17,0,37,35.516,26.382,20.793,,
11,10,18,0,0,0,0,0,,
11,10,19,0,0,0,0,0,,
11,10,20,0,0,0,0,0,,
11,10,21,0,0,0,0,0,,
11,10,22,0,0,0,0,0,,
11,10,23,0,0,0,0,0,,
11,11,0,0,0,0,0,0,,
11,11,1,0,0,0,0,0,,
11,11,2,0,0,0,0,0,,
11,11,3,0,0,0,0,0,,
11,11,4,0,0,0,0,0,,
11,11,5,0,0,0,0,0,,
11,11,6,0,0,0,0,0,,
11,11,7,127,73,107.815,76.405,69.82,,
11,11,8,467,137,358.187,252.27,241.448,,
11,11,9,612,175,563.294,392.3,377.282,,
11,11,10,691,198,713.127,485.873,467.644,,
11,11,11,731,209,793.117,526.503,506.779,,
11,11,12,741,212,798.552,516.589,497.235,,
11,11,13,724,207,730.816,460.791,443.455,,
11,11,14,675,193,597.678,382.059,367.372,,
11,11,15,583,167,416.607,273.763,262.344,,
11,11,16,416,123,215.084,136.055,128.162,,
11,11,17,18,41,39.4,28.765,23.131,,
11,11,18,0,0,0,0,0,,
11,11,19,0,0,0,0,0,,
11,11,20,0,0,0,0,0,,
11,11,21,0,0,0,0,0,,
11,11,22,0,0,0,0,0,,
11,11,23,0,0,0,0,0,,
11,12,0,0,0,0,0,0,,
11,12,1,0,0,0,0,0,,
11,12,2,0,0,0,0,0,,
11,12,3,0,0,0,0,0,,
11,12,4,0,0,0,0,0,,
11,12,5,0,0,0,0,0,,
11,12,6,0,0,0,0,0,,
11,12,7,141,72,110.304,77.43,70.824,,
11,12,8,457,135,350.211,246.247,235.589,,
11,12,9,602,174,554.227,385.603,370.801,,
11,12,10,682,196,702.43,478.306,460.349,,
11,12,11,722,208,782.857,518.708,499.275,,
11,12,12,732,211,788.438,519.121,499.673,,
11,12,13,716,206,722.247,467.78,450.197,,
11,12,14,668,192,591.024,386.238,371.416,,
11,12,15,576,166,411.558,262.595,251.488,,
11,12,16,409,122,211.945,133.439,125.606,,
11,12,17,4,37,35.639,26.29,20.703,,
11,12,18,0,0,0,0,0,,
11,12,19,0,0,0,0,0,,
11,12,20,0,0,0,0,0,,
11,12,21,0,0,0,0,0,,
11,12,22,0,0,0,0,0,,
11,12,23,0,0,0,0,0,,
11,13,0,0,0,0,0,0,,
11,13,1,0,0,0,0,0,,
11,13,2,0,0,0,0,0,,
11,13,3,0,0,0,0,0,,
11,13,4,0,0,0,0,0,,
11,13,5,0,0,0,0,0,,
11,13,6,0,0,0,0,0,,
11,13,7,136,71,107.607,75.487,68.921,,
11,13,8,461,135,350.84,246.286,235.627,,
11,13,9,607,174,555.649,386.33,371.505,,
11,13,10,688,197,705.892,479.753,461.744,,
11,13,11,729,209,787.364,527.676,507.907,,
11,13,12,739,212,792.983,528.923,509.107,,
11,13,13,723,207,726.539,480.168,462.145,,
11,13,14,675,193,594.779,395.479,380.357,,
11,13,15,581,167,413.674,273.43,262.02,,
11,13,16,329,149,220.905,144.131,136.051,,
11,13,17,2,36,34.596,25.615,20.04,,
11,13,18,0,0,0,0,0,,
11,13,19,0,0,0,0,0,,
11,13,20,0,0,0,0,0,,
11,13,21,0,0,0,0,0,,
11,13,22,0,0,0,0,0,,
11,13,23,0,0,0,0,0,,
11,14,0,0,0,0,0,0,,
11,14,1,0,0,0,0,0,,
11,14,2,0,0,0,0,0,,
11,14,3,0,0,0,0,0,,
11,14,4,0,0,0,0,0,,
11,14,5,0,0,0,0,0,,
11,14,6,0,0,0,0,0,,
11,14,7,131,70,104.933,73.584,67.058,,
11,14,8,458,134,347.186,243.267,232.69,,
11,14,9,591,181,550.903,382.759,368.05,,
11,14,10,685,196,700.701,479.304,461.311,,
11,14,11,725,208,781.16,523.477,503.866,,
11,14,12,735,211,786.907,524.967,505.301,,
11,14,13,717,206,719.529,475.71,457.845,,
11,14,14,668,192,588.249,384.837,370.061,,
11,14,15,575,166,409.166,267.191,255.957,,
11,14,16,406,121,209.216,131.624,123.832,,
11,14,17,0,26,25.449,18.898,13.45,,
11,14,18,0,0,0,0,0,,
11,14,19,0,0,0,0,0,,
11,14,20,0,0,0,0,0,,
11,14,21,0,0,0,0,0,,
11,14,22,0,0,0,0,0,,
11,14,23,0,0,0,0,0,,
11,15,0,0,0,0,0,0,,
11,15,1,0,0,0,0,0,,
11,15,2,0,0,0,0,0,,
11,15,3,0,0,0,0,0,,
11,15,4,0,0,0,0,0,,
11,15,5,0,0,0,0,0,,
11,15,6,0,0,0,0,0,,
11,15,7,82,68,89.66,64.359,58.022,,
11,15,8,86,169,208.796,152.963,144.676,,
11,15,9,319,260,458.752,323.553,310.686,,
11,15,10,663,193,679.598,466.4,448.866,,
11,15,11,704,205,759.611,509.531,490.438,,
11,15,12,716,208,767.174,510.71,491.575,,
11,15,13,700,203,702.739,462.966,445.553,,
11,15,14,653,189,575.065,374.745,360.292,,
11,15,15,561,164,400.353,254.281,243.404,,
11,15,16,395,119,204.355,126.19,118.522,,
11,15,17,10,37,35.828,26.197,20.611,,
11,15,18,0,0,0,0,0,,
11,15,19,0,0,0,0,0,,
11,15,20,0,0,0,0,0,,
11,15,21,0,0,0,0,0,,
11,15,22,0,0,0,0,0,,
11,15,23,0,0,0,0,0,,
11,16,0,0,0,0,0,0,,
11,16,1,0,0,0,0,0,,
11,16,2,0,0,0,0,0,,
11,16,3,0,0,0,0,0,,
11,16,4,0,0,0,0,0,,
11,16,5,0,0,0,0,0,,
11,16,6,0,0,0,0,0,,
11,16,7,120,67,98.394,68.951,62.521,,
11,16,8,441,132,334.863,234.121,223.79,,
11,16,9,587,171,535.064,370.45,356.134,,
11,16,10,668,194,682.374,462.809,445.401,,
11,16,11,709,206,762.615,502.602,483.765,,
11,16,12,720,209,769.478,502.751,483.908,,
11,16,13,704,204,705.015,452.858,435.798,,
11,16,14,656,190,576.594,363.68,349.579,,
11,16,15,564,164,400.766,253.855,242.989,,
11,16,16,398,120,205.563,128.592,120.87,,
11,16,17,8,37,35.673,26.162,20.577,,
11,16,18,0,0,0,0,0,,
11,16,19,0,0,0,0,0,,
11,16,20,0,0,0,0,0,,
11,16,21,0,0,0,0,0,,
11,16,22,0,0,0,0,0,,
11,16,23,0,0,0,0,0,,
11,17,0,0,0,0,0,0,,
11,17,1,0,0,0,0,0,,
11,17,2,0,0,0,0,0,,
11,17,3,0,0,0,0,0,,
11,17,4,0,0,0,0,0,,
11,17,5,0,0,0,0,0,,
11,17,6,0,0,0,0,0,,
11,17,7,115,66,95.793,67.401,61.003,,
11,17,8,445,132,335.486,235.103,224.745,,
11,17,9,593,171,537.11,370.449,356.134,,
11,17,10,674,194,684.867,460.03,442.72,,
11,17,11,715,206,765.402,504.458,485.552,,
11,17,12,725,209,771.576,494.232,475.7,,
11,17,13,708,204,706.32,440.588,423.953,,
11,17,14,660,190,577.75,365.071,350.926,,
11,17,15,567,164,401.216,260.507,249.459,,
11,17,16,399,120,205.37,129.525,121.781,,
11,17,17,0,33,31.698,23.497,17.962,,
11,17,18,0,0,0,0,0,,
11,17,19,0,0,0,0,0,,
11,17,20,0,0,0,0,0,,
11,17,21,0,0,0,0,0,,
11,17,22,0,0,0,0,0,,
11,17,23,0,0,0,0,0,,
11,18,0,0,0,0,0,0,,
11,18,1,0,0,0,0,0,,
11,18,2,0,0,0,0,0,,
11,18,3,0,0,0,0,0,,
11,18,4,0,0,0,0,0,,
11,18,5,0,0,0,0,0,,
11,18,6,0,0,0,0,0,,
11,18,7,109,65,92.961,65.416,59.058,,
11,18,8,432,130,326.36,228.305,218.128,,
11,18,9,579,169,524.839,364.126,350.011,,
11,18,10,659,192,670.11,455.108,437.97,,
11,18,11,700,204,749.813,495.021,476.461,,
11,18,12,711,207,756.993,486.019,467.785,,
11,18,13,695,202,693.629,433.701,417.302,,
11,18,14,647,188,566.983,358.708,344.763,,
11,18,15,555,163,394.449,250.318,239.55,,
11,18,16,389,118,200.866,125.727,118.07,,
